id,contract_id,commitment_type,number,value,budget_code,date,is_addition
53a5d8c1-0bb2-47b8-bf4b-d1f0d1902f92,8f77ee88-2461-4ab0-8371-19089ba37a58,CDP,DIS-2024000338,7980000.0,2.4.5.02.08.001.003,2024-10-29,False
7975e38b-b95f-4dcc-a87f-1553eb57434a,8f77ee88-2461-4ab0-8371-19089ba37a58,CRP,RES-2024000397,7980000.0,2.4.5.02.08.001.003,2024-10-30,False
f471a43c-4182-4b7f-8951-aef1b07e4524,ab7e40c5-31af-4601-8e1a-bf1a0d4e4d9f,CDP,DIS-2024000322,3328875.0,6.2.4.5.02.05.011.003,2024-10-18,False
3771e794-550a-41d3-9cd8-6909b38bf806,ab7e40c5-31af-4601-8e1a-bf1a0d4e4d9f,CRP,RES-2024000415,3328875.0,6.2.4.5.02.05.011.003,2024-11-15,False
4992e56f-d2ad-4d12-8c25-50daff300438,21773929-c942-4d80-9a91-cca1b099f237,CDP,DIS-2024000248,2906750.0,6.2.4.5.02.05.011.003,2024-08-22,False
76a403e8-06da-4c2a-b298-09c7b198e503,21773929-c942-4d80-9a91-cca1b099f237,CRP,RES-2024000414,2906750.0,6.2.4.5.02.05.011.003,2024-11-15,False
5526cd17-b3af-4774-98b0-81f49ff07f6d,6bc7c4a0-3b36-4d3c-90a9-12fb460be66a,CDP,DIS-2024000323,2906750.0,6.2.4.5.02.05.011.003,2024-10-18,False
ccdd1a09-44f5-4a91-abee-baf420332150,6bc7c4a0-3b36-4d3c-90a9-12fb460be66a,CRP,RES-2024000420,2906750.0,6.2.4.5.02.05.011.003,2024-11-21,False
666b7575-1fb5-44c7-ac5e-c07013f4f5a9,e59bd482-9c94-4abe-b0ca-1d27bc1de710,CDP,DIS-2024000348,9167667.0,2.1.2.02.02.008.015.001,2024-11-06,False
0c650b6a-221e-4352-b838-e23882dada0f,e59bd482-9c94-4abe-b0ca-1d27bc1de710,CRP,RES-2024000407,9167667.0,2.1.2.02.02.008.015.001,2024-11-08,False
586a8448-70ce-4184-a652-5d42c53248e7,8bf38622-44ab-40c9-9c92-b65c18b2d672,CDP,DIS-2024000346,3466666.0,2.4.5.02.08.001.003,2024-11-06,False
280296a3-e5af-48d7-ac14-8567cf89db8a,8bf38622-44ab-40c9-9c92-b65c18b2d672,CRP,RES-2024000406,3466666.0,2.4.5.02.08.001.003,2024-11-08,False
ff1e840d-0ef1-4376-a360-5e5a5d793b9c,e0f10d46-8157-44b0-a1a3-7a341b58b7b2,CDP,DIS-2024000349,3557094768.0,6.2.4.5.02.09.016.003,2024-11-06,False
69176d78-c6e6-41de-80a3-1cda48d9ced7,e0f10d46-8157-44b0-a1a3-7a341b58b7b2,CRP,RES-2024000412,3557094768.0,6.2.4.5.02.09.016.003,2024-11-15,False
3153e663-050d-4354-a7dd-9f49cc86612f,a0bc8fed-646b-4759-a8b2-1ec73797d6f3,CDP,DIS-2024000355,3200000.0,2.4.5.02.08.001.003,2024-11-12,False
61c92b49-a850-474e-960f-3e51af2948ed,a0bc8fed-646b-4759-a8b2-1ec73797d6f3,CRP,RES-2024000411,3200000.0,2.4.5.02.08.001.003,2024-11-14,False
efbf617a-939a-4b08-8df5-ea789912deb2,53044498-8e55-43bd-9bae-84278febfc55,CDP,DIS-2024000357,5953333.0,2.4.5.02.08.001.003,2024-11-13,False
ba6026a1-1a08-464a-b71b-9ef768fdfb53,53044498-8e55-43bd-9bae-84278febfc55,CRP,RES-2024000410,5953333.0,2.4.5.02.08.001.003,2024-11-14,False
8fcbdc05-5bd0-488b-a56b-1c90338774cd,807a99d3-bbff-4a55-b7f2-53df8c17601b,CDP,DIS-2024000347,642954980.0,6.2.4.5.02.09.015.003,2024-11-06,False
9548e430-a4b3-4362-8925-f4dadfa62bba,807a99d3-bbff-4a55-b7f2-53df8c17601b,CRP,RES-2024000413,642954980.0,6.2.4.5.02.09.015.003,2024-11-15,False
89cf2283-fdc1-4ac2-90f1-ab6eeee45660,68ed125d-a596-4458-89ca-22bf8eb62cb9,CDP,DIS-2024000340,28653898.0,6.2.4.5.02.05.011.003,2024-10-30,False
c3d9648f-8c3f-4c46-a38c-2be689b1e8c4,68ed125d-a596-4458-89ca-22bf8eb62cb9,CRP,RES-2024000428,28653898.0,6.2.4.5.02.05.011.003,2024-11-25,False
6ffc6298-0916-4058-8761-dfde340b21c0,e4595b51-8f1e-4da1-8b34-30058d3e8be1,CDP,DIS-2024000340,26656000.0,6.2.4.5.02.05.011.003,2024-10-30,False
218c1b31-7945-46e0-98ad-53c198d161f2,e4595b51-8f1e-4da1-8b34-30058d3e8be1,CRP,RES-2024000426,26656000.0,6.2.4.5.02.05.011.003,2024-11-22,False
a239a44a-7c3a-47ac-a5a5-79e3a56b2215,42de979f-021c-4273-9aac-7a9dfe8dd3f2,CDP,DIS-2024000361,2800000.0,2.4.5.02.08.001.003,2024-11-18,False
3eb0556a-a2b2-4a54-847b-c03ef7d7fd3b,42de979f-021c-4273-9aac-7a9dfe8dd3f2,CRP,RES-2024000427,2800000.0,2.4.5.02.08.001.003,2024-11-22,False
dbf4c095-1880-42ea-9c52-683b08db3a6a,4c876b08-ac76-4900-b3d4-b8a37d8019b5,CDP,DIS-2024000358,41654040.0,6.2.4.5.02.05.011.003,2024-11-14,False
01d7e3b5-cbc9-4956-8607-5141a170de97,4c876b08-ac76-4900-b3d4-b8a37d8019b5,CRP,RES-2024000430,41654040.0,6.2.4.5.02.05.011.003,2024-11-27,False
e7a7d229-10c8-4ba7-9baa-58ce476eeadb,66ff4410-b883-44a9-b350-59d420aac795,CDP,DIS-2024000354,2853767657.0,6.2.4.5.02.09.015.003,2024-11-06,False
859d0adc-5aba-42fa-8937-22dbd069d6c8,66ff4410-b883-44a9-b350-59d420aac795,CRP,RES-2024000424,2853767657.0,6.2.4.5.02.09.015.003,2024-11-22,False
8b2cb934-803d-4456-a05e-b3f3f6c67946,98d8c6c4-dd99-42ad-a5ca-3b41652276b1,CDP,DIS-2024000326,2240000.0,2.4.5.02.08.001.003,2024-10-23,False
70a694d0-bd1b-45bb-b7bd-3363cb1b3a6a,98d8c6c4-dd99-42ad-a5ca-3b41652276b1,CRP,RES-2024000437,2240000.0,2.4.5.02.08.001.003,2024-12-06,False
49bed291-2761-4b25-b18d-a249e819a1e2,5e53591c-3b23-45ef-b091-f8a99f740b13,CDP,DIS-2024000387,143420375.0,6.2.4.5.02.09.018.003,2024-12-18,False
f043e646-890a-4268-970d-07cf040c6dc2,5e53591c-3b23-45ef-b091-f8a99f740b13,CRP,RES-2024000446,143420375.0,6.2.4.5.02.09.018.003,2024-12-19,False
28ac4599-80e2-4e65-9e6e-94dcc3422b45,5c53b48c-0a02-4e9a-81bf-8e00422cf02d,CDP,DIS-2024000387,88017167.0,6.2.4.5.02.09.018.003,2024-12-18,False
b5eabeea-1ddf-47fe-bc24-c0bc9c72aeac,5c53b48c-0a02-4e9a-81bf-8e00422cf02d,CRP,RES-2024000167,88017167.0,6.2.4.5.02.09.018.003,2025-04-09,False
3af5272e-b27a-413a-9910-08d443ffba20,c3f86fa6-bce5-47f2-842c-6b57f43f7191,CDP,DIS-2025000003,50000000.0,2.1.2.02.02.008,2025-01-14,False
183b25bf-e843-40e1-868f-597a27c6b7ae,c3f86fa6-bce5-47f2-842c-6b57f43f7191,CRP,RES-2025000006,50000000.0,2.1.2.02.02.008,2025-01-15,False
b5f824ca-30bc-4d11-8a15-50e287042343,adb3d9b4-67e6-41a3-9a9d-796e5ca6374e,CDP,DIS-2025000015,66000000.0,2.1.2.02.02.008,2025-01-14,False
7fe3190e-b29b-40c0-afb6-76cb15476721,adb3d9b4-67e6-41a3-9a9d-796e5ca6374e,CRP,RES-2025000007,66000000.0,2.1.2.02.02.008,2025-01-15,False
7148defe-beb3-4be4-a0ca-985acfaa06ad,1e37c7a3-5f53-43ad-bc9c-6712c99bcab1,CDP,DIS-2025000009,50000000.0,2.1.2.02.02.008,2025-01-14,False
b92bd21e-eaaf-416c-8fac-47ce037b9118,1e37c7a3-5f53-43ad-bc9c-6712c99bcab1,CRP,RES-2025000016,50000000.0,2.1.2.02.02.008,2025-01-17,False
96a70fa1-2338-4111-becf-d5869fa368e4,9b72ade4-9e40-47e6-a76e-dd17eda6a07a,CDP,DIS-2025000012,66000000.0,2.1.2.02.02.008,2025-01-14,False
aac846d1-3465-4ce0-a7bd-707be6adbcfb,9b72ade4-9e40-47e6-a76e-dd17eda6a07a,CRP,RES-2025000017,66000000.0,2.1.2.02.02.008,2025-01-17,False
4cf3ec79-1725-4d9d-9857-19317d1783d9,3de758b0-7bea-4fd2-9633-20cf41134fa3,CDP,DIS-2025000059,27000000.0,2.1.2.02.02.008,2025-01-24,False
dcd90d3e-4e6f-4173-82c2-8dcfda25f1db,3de758b0-7bea-4fd2-9633-20cf41134fa3,CRP,RES-2025000056,27000000.0,2.1.2.02.02.008,2025-02-07,False
625d8906-ac55-4676-83fb-7f4fa8bbe7d3,306ca426-55ba-42c9-b70a-387946c20cef,CDP,DIS-2025000010,12000000.0,2.4.5.02.08.001,2025-01-14,False
ca139656-9b24-4988-af76-a7caf993019b,306ca426-55ba-42c9-b70a-387946c20cef,CRP,RES-2025000018,12000000.0,2.4.5.02.08.001,2025-01-20,False
b0644771-6ea0-44d3-a6d6-466ae5c42017,4590bf8f-7204-4b08-81a9-087cb7224823,CDP,DIS-2025000008,19000000.0,2.4.5.02.08.001,2025-01-14,False
28b656df-6c1e-4e87-817b-f9f9999ac2c7,4590bf8f-7204-4b08-81a9-087cb7224823,CRP,RES-2025000029,19000000.0,2.4.5.02.08.001,2025-01-20,False
537a47e7-6fc9-4015-af76-4d37c983c2e5,c3045629-cd98-4a01-9228-f87d711d46cf,CDP,DIS-2025000027,50000000.0,2.1.2.02.02.008,2025-01-16,False
86e4a24b-569b-4478-b43f-b2134ec5c4a5,c3045629-cd98-4a01-9228-f87d711d46cf,CRP,RES-2025000025,50000000.0,2.1.2.02.02.008,2025-01-17,False
55d7d4b0-f9ab-49d3-9162-4a139e6889c5,591981c9-209d-4c9e-9bb9-6e8a4647a05a,CDP,DIS-2025000006,20000000.0,2.1.2.02.02.008,2025-01-14,False
37874aa1-8610-4d1d-8cd0-5a200ce44fd5,591981c9-209d-4c9e-9bb9-6e8a4647a05a,CRP,RES-2025000036,20000000.0,2.1.2.02.02.008,2025-01-23,False
4491da32-0d3b-4ba0-b3a6-ac4ac36043c7,3ddbb2b1-9659-46a8-aa46-d67df0564625,CDP,DIS-2025000014,10000000.0,2.4.5.02.08.001,2025-01-14,False
71a6328e-b6de-4225-a0b9-459c4d6ac481,3ddbb2b1-9659-46a8-aa46-d67df0564625,CRP,RES-2025000021,10000000.0,2.4.5.02.08.001,2025-01-18,False
62590097-269c-4bbb-8473-a1653f1183f6,cbaff8ad-eb05-47df-bca8-b7bf92479cec,CDP,DIS-2025000005,20000000.0,2.1.2.02.02.008,2025-01-14,False
03efce5d-e0bd-48cd-8f88-f7d37f55fbbb,cbaff8ad-eb05-47df-bca8-b7bf92479cec,CRP,RES-2025000033,20000000.0,2.1.2.02.02.008,2025-01-22,False
b4b09a13-fc1d-4486-96e1-a4cf5c9dbba6,a55548de-85e7-452a-a1ff-d8c0a49748c1,CDP,DIS-2025000011,66000000.0,2.1.2.02.02.008,2025-01-14,False
ffb90a2e-a2ea-4bdb-ab97-e36d8138e1df,a55548de-85e7-452a-a1ff-d8c0a49748c1,CRP,RES-2025000022,66000000.0,2.1.2.02.02.008,2025-01-18,False
38ee9456-6400-4273-afc4-e31ff48c20e4,6abf56b9-82df-4c9d-81f6-eb42197fc8b7,CDP,DIS-2025000013,19000000.0,2.4.5.02.08.001,2025-01-14,False
758b44bc-21a8-44cd-948a-a49c15078ba8,6abf56b9-82df-4c9d-81f6-eb42197fc8b7,CRP,RES-2025000018,19000000.0,2.4.5.02.08.001,2025-01-17,False
62428bb0-f65e-4edc-9c24-47d2d9964483,e748d2a0-9510-4b6e-bf59-b2e9d84658c3,CDP,DIS-2025000007,25000000.0,2.4.5.02.08.001,2025-01-14,False
18dd48e9-4b51-4f81-b62d-be53734faadf,e748d2a0-9510-4b6e-bf59-b2e9d84658c3,CRP,RES-2025000024,25000000.0,2.4.5.02.08.001,2025-01-20,False
1d49d77b-d9db-4d8e-9c1a-c3b5952109c5,3802fc57-3ead-459b-9938-e31659ea81e7,CDP,DIS-2025000018,10000000.0,2.4.5.02.08.001,2025-01-15,False
ac88a9d5-9f51-4d9b-b50f-7230010d58af,3802fc57-3ead-459b-9938-e31659ea81e7,CRP,RES-2025000019,10000000.0,2.4.5.02.08.001,2025-01-17,False
59d50f82-22d7-419b-99c8-e9ea47314851,55f05fa6-f505-411c-a4bf-843b8d8cb3b6,CDP,DIS-2025000033,13500000.0,2.4.5.02.08.001,2025-01-17,False
660601b2-6032-4c17-a5f4-00d2bf1a3fb4,55f05fa6-f505-411c-a4bf-843b8d8cb3b6,CRP,RES-2025000040,13500000.0,2.4.5.02.08.001,2025-01-23,False
a971715d-f0f7-4dd8-9ce4-e902a07590a8,fc1404b4-c514-4077-bd00-48db6ea682cb,CDP,DIS-2025000020,27000000.0,2.1.2.02.02.008,2025-01-15,False
ec84dee8-5ae8-4e6b-80e8-5a2b57c5610d,fc1404b4-c514-4077-bd00-48db6ea682cb,CRP,RES-2025000052,27000000.0,2.1.2.02.02.008,2025-01-30,False
d6af0bd9-f38c-4319-b98a-3ecd9452cd4d,db4e32c1-7cb8-46bb-acf9-0f1a6ffb694a,CDP,DIS-2025000021,19000000.0,2.4.5.02.08.001,2025-01-15,False
129ba7a5-c02e-4037-b09e-c4057237f2ef,db4e32c1-7cb8-46bb-acf9-0f1a6ffb694a,CRP,RES-2025000024,19000000.0,2.4.5.02.08.001,2025-01-20,False
22b725a7-32c1-4519-9011-fa3942f66627,77666292-1271-4c25-8458-e6847ce31d4c,CDP,DIS-2025000022,12000000.0,2.4.5.02.08.001,2025-01-15,False
ff0de0b1-f490-4808-b8b0-9c1ab1721e23,77666292-1271-4c25-8458-e6847ce31d4c,CRP,RES-2025000027,12000000.0,2.4.5.02.08.001,2025-01-20,False
770e04a5-5c36-469d-aa12-9b5ff8f1f9bd,1b5f166c-de45-41dd-8b76-aba25905097c,CDP,DIS-2025000023,25000000.0,2.4.5.02.08.001,2025-01-15,False
97e1af78-897b-4897-8809-1629250deb08,1b5f166c-de45-41dd-8b76-aba25905097c,CRP,RES-2025000051,25000000.0,2.4.5.02.08.001,2025-01-30,False
d0a330c8-7edb-463f-8ba1-ff79c5375045,f8ff1682-a4b2-4151-9d0c-9957402819ef,CDP,DIS-2025000024,24000000.0,2.1.2.02.02.008,2025-01-15,False
7adb7f42-4c69-4726-9932-6ff15dba2ff0,f8ff1682-a4b2-4151-9d0c-9957402819ef,CRP,RES-2025000025,24000000.0,2.1.2.02.02.008,2025-01-20,False
20c2270f-b90f-4170-924d-b0705f808ee4,cc62858b-8279-4ece-be6a-bbd2df6e7282,CDP,DIS-2025000025,38000000.0,2.1.2.02.02.008,2025-01-15,False
37e8810a-a4b3-4c46-9aff-1222d7d81a63,cc62858b-8279-4ece-be6a-bbd2df6e7282,CRP,RES-2025000034,38000000.0,2.1.2.02.02.008,2025-01-22,False
c2f90653-62ed-4c45-963f-d86e0052ed4d,c1a1afad-8d35-446b-8a72-2f81c68bed9d,CDP,DIS-2025000026,33000000.0,2.4.5.02.08.001,2025-01-15,False
d5c158bb-f062-442f-af22-f91ea1dc16da,c1a1afad-8d35-446b-8a72-2f81c68bed9d,CRP,RES-2025000032,33000000.0,2.4.5.02.08.001,2025-01-22,False
abe6e776-6b94-4fbc-ba26-745375b8a739,b19f124a-d653-47a4-b000-4bbbcf005330,CDP,DIS-2025000016,756479372.0,2.4.5.02.08.002,2025-01-14,False
87d24979-73fe-462f-bafb-7e55abd5b7e6,b19f124a-d653-47a4-b000-4bbbcf005330,CRP,RES-2025000026,756479372.0,2.4.5.02.08.002,2025-01-20,False
5dc55432-58ad-4829-a8d2-9de11106eb25,ab444eb0-4947-495a-a106-edb5b0d2f495,CDP,DIS-2025000031,10000000.0,2.4.5.02.08.001,2025-01-17,False
728fe39f-536e-49de-980e-927eb083850a,ab444eb0-4947-495a-a106-edb5b0d2f495,CRP,RES-2025000023,10000000.0,2.4.5.02.08.001,2025-01-18,False
18f4a8e9-697d-41c9-890b-5d82ee95dfa7,644efa80-e649-4f50-ab31-792ad7288ad3,CDP,DIS-2025000032,19000000.0,2.1.2.02.02.008,2025-01-17,False
81cc182e-1f3d-4203-bf64-7b30055f5513,644efa80-e649-4f50-ab31-792ad7288ad3,CRP,RES-2025000030,19000000.0,2.1.2.02.02.008,2025-01-22,False
f5b7862c-5f90-4ff4-8f4e-d72e9ff06357,d665e1c7-75e9-430b-a7b4-8a235a890563,CDP,DIS-2025000037,10000000.0,2.4.5.02.08.001,2025-01-17,False
f30ba79c-ebae-4c71-9429-f711fd286fcd,d665e1c7-75e9-430b-a7b4-8a235a890563,CRP,RES-2025000037,10000000.0,2.4.5.02.08.001,2025-01-23,False
7223faec-b463-4a1d-9df6-5c84c8b29e6e,c9baf6db-c239-4e58-aae8-e66d3e3dee5e,CDP,DIS-2025000028,13500000.0,2.1.2.02.02.008,2025-01-17,False
ebca7302-0d09-4236-94cf-be590b7f840b,c9baf6db-c239-4e58-aae8-e66d3e3dee5e,CRP,RES-2025000035,13500000.0,2.1.2.02.02.008,2025-01-22,False
272dadc2-c13c-4b8c-8f17-b2ab60b3451f,8823682f-4258-4aa2-afd5-66895e20dbac,CDP,DIS-2025000036,50000000.0,2.1.2.02.02.008,2025-01-17,False
7f321c94-bb78-44be-9654-66cd8a97c030,8823682f-4258-4aa2-afd5-66895e20dbac,CRP,RES-2025000038,50000000.0,2.1.2.02.02.008,2025-01-23,False
41cb4ecf-899f-4793-a534-581ae269855e,cdf4d08f-3a09-45e9-aba0-55c748294710,CDP,DIS-2025000035,24000000.0,2.1.2.02.02.008,2025-01-17,False
94d4bb5a-b144-4890-9ebd-44b79350e1bc,cdf4d08f-3a09-45e9-aba0-55c748294710,CRP,RES-2025000041,24000000.0,2.1.2.02.02.008,2025-01-23,False
b145d5b1-6682-44c6-b340-3889be11242e,6ff7b8a3-aeda-47b3-a65e-b8e042d85831,CDP,DIS-2025000019,13500000.0,2.4.5.02.08.001,2025-01-15,False
d5fa14fe-4c5b-4401-a87d-e939b39f875b,6ff7b8a3-aeda-47b3-a65e-b8e042d85831,CRP,RES-2025000039,13500000.0,2.4.5.02.08.001,2025-01-23,False
432f7680-a7a8-4be7-a06c-935314f2135c,ac6b99d9-b6ba-4695-b579-a02a826d852e,CDP,DIS-2025000029,55000000.0,2.1.2.02.02.008,2025-01-17,False
b45c04eb-e1e8-4264-be64-d4eeb8128c35,ac6b99d9-b6ba-4695-b579-a02a826d852e,CRP,RES-2025000050,55000000.0,2.1.2.02.02.008,2025-01-30,False
4edb45db-0c03-4081-b640-7febfa22b562,783244b4-332a-41fc-b717-6b1519b18cc1,CDP,DIS-2025000034,12000000.0,2.4.5.02.08.001,2025-01-17,False
0bc01178-61f8-4357-9847-9b4e6bf786ba,783244b4-332a-41fc-b717-6b1519b18cc1,CRP,RES-2025000042,12000000.0,2.4.5.02.08.001,2025-01-28,False
5fa0ce82-ab63-4903-bbdb-71495d1f8a1c,644acf29-26e9-4596-8367-3700c87873d3,CDP,DIS-2025000047,19000000.0,2.4.5.02.08.001,2025-01-20,False
e3313a82-7f8a-41c4-8514-67d424dec459,644acf29-26e9-4596-8367-3700c87873d3,CRP,RES-2025000043,19000000.0,2.4.5.02.08.001,2025-01-28,False
fd116058-f401-4156-b461-29824e5492bc,9f9d2e29-273f-4ae6-9293-8ad28c5e2de6,CDP,DIS-2025000038,97500000.0,2.1.2.02.02.008,2025-01-17,False
992fec26-e1ef-41f6-a70a-306684321239,9f9d2e29-273f-4ae6-9293-8ad28c5e2de6,CRP,RES-2025000048,97500000.0,2.1.2.02.02.008,2025-01-30,False
600a7662-2031-44dd-93b9-633f5b86979c,2cb3b7bc-4e01-4fcd-bf62-1f3909be19eb,CDP,DIS-2025000051,5400000.0,2.4.5.02.08.001,2025-01-23,False
c62e54e2-61f6-4929-a70a-5c3b106607a2,2cb3b7bc-4e01-4fcd-bf62-1f3909be19eb,CRP,RES-2025000044,5400000.0,2.4.5.02.08.001,2025-01-29,False
8ecd6553-84ff-43e8-84be-27c7274f2cdf,e788292f-c757-44eb-aec8-af7614a42635,CDP,DIS-2025000046,27000000.0,2.1.2.02.02.008,2025-01-20,False
42001d5e-f716-49d9-b1f7-37fb14ceea55,e788292f-c757-44eb-aec8-af7614a42635,CRP,RES-2025000045,27000000.0,2.1.2.02.02.008,2025-01-29,False
b5f7dcf4-81d5-441a-9422-83a0000fa136,22402cb0-0488-49b5-9cce-8898772409b6,CDP,DIS-2025000030,19000000.0,2.1.2.02.02.008,2025-01-17,False
9e1a69ad-3ee8-4d39-af17-c169fc88805e,22402cb0-0488-49b5-9cce-8898772409b6,CRP,RES-2025000046,19000000.0,2.1.2.02.02.008,2025-01-29,False
02fe79be-95af-4376-a9a0-fd583bc561bc,f6efec8c-f364-4562-a29d-39be5524d66c,CDP,DIS-2025000050,4800000.0,2.4.5.02.08.001,2025-01-23,False
a05aa8c4-d5d0-4dc9-a0c3-1a44ce0dba41,f6efec8c-f364-4562-a29d-39be5524d66c,CRP,RES-2025000047,4800000.0,2.4.5.02.08.001,2025-01-19,False
c5a36a4d-d1d6-49d9-b972-1b5d0f9eecd3,7973e433-10da-4bf5-9864-7e52a6885260,CDP,DIS-2025000053,27000000.0,2.1.2.02.02.008,2025-01-24,False
b0dcf489-0b2b-4f0f-b083-10b2afabbaf6,7973e433-10da-4bf5-9864-7e52a6885260,CRP,RES-2025000055,27000000.0,2.1.2.02.02.008,,False
1dfca22c-26dc-4321-9dbd-6a42690f75c2,764e6b6e-4c03-4716-bf99-4e1fe0e4a350,CDP,DIS-2025000058,10000000.0,2.4.5.02.08.001,2025-01-24,False
d4391cda-12fc-49e3-ac5d-6f8d3d22bddc,764e6b6e-4c03-4716-bf99-4e1fe0e4a350,CRP,RES-2025000075,10000000.0,2.4.5.02.08.001,2025-02-13,False
2d02448b-f84c-4729-b0c9-7d23ad83ba2b,8dd0d311-c408-40cb-ab0a-20aabd26b0c1,CDP,DIS-2025000052,12000000.0,2.4.5.02.08.001,2025-01-23,False
a512dfd5-7fd2-4982-b66b-0a133bc005d1,8dd0d311-c408-40cb-ab0a-20aabd26b0c1,CRP,RES-2025000059,12000000.0,2.4.5.02.08.001,2025-02-10,False
ae2ec36d-771d-4020-802b-0468e8545ea5,e8d47df3-27e4-4d4d-91ba-f59b72ee3a12,CDP,DIS-2025000040,72000000.0,2.1.2.02.02.008,2025-01-17,False
51b4fbf0-3941-45fa-b170-283bb8781032,e8d47df3-27e4-4d4d-91ba-f59b72ee3a12,CRP,RES-2025000054,72000000.0,2.1.2.02.02.008,2025-02-06,False
ec577525-28c7-448d-8ab0-a628a00cc5eb,a9ce35e3-c1ee-4ce1-8ab2-b06bd0eed64c,CDP,DIS-2025000060,12000000.0,2.4.5.02.08.001,2025-01-24,False
130d2c07-0515-4fd7-8f12-1ff8cc4c14b1,a9ce35e3-c1ee-4ce1-8ab2-b06bd0eed64c,CRP,RES-20250000080,12000000.0,2.4.5.02.08.001,2025-02-13,False
2c63d14c-70cb-466c-a7c0-8117cdbf2647,0411f44e-bf0d-47cd-937e-b3ea0567b3fb,CDP,DIS-2025000061,10000000.0,2.4.5.02.08.001,2025-01-25,False
1e332f2a-8532-4c85-b2f9-3d0c9c67b1cf,0411f44e-bf0d-47cd-937e-b3ea0567b3fb,CRP,RES-20250000076,10000000.0,2.4.5.02.08.001,2025-02-13,False
8f2b6d44-455f-4d6a-925d-00b4761a8fe9,339947a9-c4d6-4310-815a-b894c6c82d73,CDP,DIS-2025000054,84000000.0,2.1.2.02.02.008,2025-01-24,False
96ff335c-ede7-477b-a821-4ad243879b17,339947a9-c4d6-4310-815a-b894c6c82d73,CRP,RES-20250000103,84000000.0,2.1.2.02.02.008,2025-03-03,False
77ae86cc-0860-4339-95d3-7f75f5dd33b4,bfcd1be7-57eb-4e89-b0df-d1740e40a788,CDP,DIS-2025000055,8800000.0,2.4.5.02.08.001,2025-01-24,False
2e0ebcdc-5250-4ff7-bdd6-0bc24fce897e,bfcd1be7-57eb-4e89-b0df-d1740e40a788,CRP,RES-20250000079,8800000.0,2.4.5.02.08.001,2025-02-13,False
772146c9-dc0d-4ba0-ad0f-bb7bdd67a409,7d1daf54-0d45-461a-9533-81405478f64a,CDP,DIS-2025000089,12000000.0,2.4.5.02.08.001,2025-02-12,False
053424de-b1d9-42f7-bd3b-a2de60c5ac99,7d1daf54-0d45-461a-9533-81405478f64a,CRP,RES-20250000088,12000000.0,2.4.5.02.08.001,2025-02-20,False
e4492bbf-6ebb-4228-a6d2-b1d8d5d2b437,efa5b7b6-ec95-47a2-a911-0959e8cb1b69,CDP,DIS-2025000057,13500000.0,2.4.5.02.08.001,2025-01-24,False
a390acbf-1d4d-415e-a2e7-eb90f3d532ec,efa5b7b6-ec95-47a2-a911-0959e8cb1b69,CRP,RES-20250000077,13500000.0,2.4.5.02.08.001,2025-02-13,False
275d215e-2881-494f-a2b2-10f4191f8166,dd0a5a29-85c2-4c49-b605-31ee3483cf2e,CDP,DIS-2025000056,19000000.0,2.4.5.02.08.001,2025-01-24,False
29b5e1f4-a7da-46ba-bb9c-ab13e1821923,dd0a5a29-85c2-4c49-b605-31ee3483cf2e,CRP,RES-20250000078,19000000.0,2.4.5.02.08.001,2025-02-13,False
961e3b52-bec3-4f42-9d05-e2036b10a3ed,fc6ca496-30ca-4c43-ad54-9d82bcd9186f,CDP,DIS-2025000049,27000000.0,2.1.2.02.02.008,2025-01-23,False
02e4be77-4438-4c64-9784-5cc29afcb5f1,fc6ca496-30ca-4c43-ad54-9d82bcd9186f,CRP,RES-20250000081,27000000.0,2.1.2.02.02.008,2025-02-13,False
891238b9-3e1e-42a5-a903-57bd1640403d,f86e20b9-4496-4bd7-8b30-8deeafb6436d,CDP,DIS-2025000087,25000000.0,2.1.2.02.02.008,2025-02-12,False
9bc46a7e-1fed-4b59-aaac-59d14005a41b,f86e20b9-4496-4bd7-8b30-8deeafb6436d,CRP,RES-20250000091,25000000.0,2.1.2.02.02.008,2025-02-20,False
be53f90d-e96f-4dd7-a58b-95407bdeb3a6,5b0e00cc-3ecf-440c-92b4-3f7405636d95,CDP,DIS-2025000090,25000000.0,2.4.5.02.08.001,2025-02-12,False
7690e8f6-26b6-4856-bb97-cf33807d5647,5b0e00cc-3ecf-440c-92b4-3f7405636d95,CRP,RES-20250000092,25000000.0,2.4.5.02.08.001,2025-02-20,False
d4a9feac-e583-4621-b493-4adac115d349,a9bcf0c4-78ea-4b50-9a91-e690f8130910,CDP,DIS-2025000093,19000000.0,2.1.2.02.02.008,2025-02-13,False
c2c96760-e3bc-4b38-9adf-c9e1ae878862,a9bcf0c4-78ea-4b50-9a91-e690f8130910,CRP,RES-20250000087,19000000.0,2.1.2.02.02.008,2025-02-20,False
7a222c55-1cc7-40bc-bc63-2e30bb9b8f38,9c4289d0-8d40-460a-9e7d-edfe6e5fec33,CDP,DIS-2025000071,74681271.0,2.1.2.02.02.008,2025-02-10,False
5d846faf-042d-4c36-9a51-7c0b9e30d603,9c4289d0-8d40-460a-9e7d-edfe6e5fec33,CRP,RES-2025000099,74681271.0,2.1.2.02.02.008,2025-02-28,False
0de26195-638c-432a-9223-f281ce252201,86192646-2279-4fa7-9924-94c76296ae94,CDP,DIS-2025000068,380663150.0,2.4.5.02.08.006.004,2025-02-10,False
